Id,Class
404,0
405,5
406,8
407,3
408,9
409,0
410,7
411,1
412,1
413,5
414,0
415,2
416,8
417,5
418,6
419,2
420,8
421,3
422,2
423,2
424,0
425,8
426,9
427,7
428,7
429,0
430,1
431,2
432,0
433,7
434,1
435,7
436,2
437,6
438,2
439,1
440,3
441,1
442,1
443,3
444,2
445,3
446,1
447,2
448,2
449,9
450,7
451,9
452,0
453,3
454,2
455,5
456,1
457,2
458,1
459,7
460,3
461,2
462,7
463,0
464,1
465,3
466,2
467,4
468,1
469,7
470,1
471,9
472,2
473,4
474,7
475,9
476,2
477,3
478,7
479,2
480,9
481,2
482,1
483,1
484,2
485,0
486,9
487,2
488,7
489,7
490,1
491,1
492,0
493,7
494,7
495,0
496,8
497,2
498,9
499,2
500,2
501,7
502,5
503,0
504,3
505,2
506,0
507,8
508,3
509,2
510,3
511,2
512,6
513,0
514,2
515,5
516,3
517,8
518,3
519,2
520,7
521,1
522,7
523,1
524,7
525,1
526,8
527,0
528,3
529,7
530,2
531,1
532,8
533,1
534,2
535,5
536,0
537,9
538,8
539,8
540,1
541,0
542,8
543,8
544,4
545,3
546,3
547,5
548,1
549,5
550,0
551,2
552,0
553,2
554,3
555,8
556,1
557,3
558,4
559,2
560,7
561,2
562,2
563,1
564,9
565,5
566,0
567,3
568,9
569,4
570,0
571,3
572,7
573,1
574,2
575,2
576,1
577,8
578,3
579,1
580,2
581,1
582,2
583,0
584,2
585,0
586,2
587,2
588,1
589,3
590,2
591,7
592,3
593,0
594,1
595,0
596,0
597,4
598,4
599,2
600,2
601,7
602,0
603,2
604,1
605,1
606,2
607,1
608,0
609,6
610,6
611,7
612,0
613,2
614,7
615,3
616,1
617,3
618,9
619,7
620,3
621,6
622,7
623,4
624,1
625,7
626,2
627,2
628,0
629,0
630,3
631,2
632,1
633,2
634,7
635,6
636,3
637,7
638,2
639,5
640,3
641,9
642,3
643,9
644,1
645,5
646,9
647,3
648,3
649,3
650,9
651,1
652,3
653,1
654,1
655,7
656,2
657,7
658,4
659,3
660,1
661,4
662,3
663,7
664,0
665,0
666,2
667,1
668,1
669,2
670,3
671,0
672,3
673,2
674,7
675,2
676,0
677,1
678,3
679,7
680,9
681,9
682,1
683,2
684,1
685,3
686,6
687,2
688,1
689,3
690,1
691,4
692,9
693,0
694,7
695,7
696,1
697,7
698,7
699,0
700,9
701,1
702,3
703,2
704,2
705,1
706,2
707,2
708,3
709,2
710,2
711,2
712,6
713,3
714,3
715,2
716,9
717,0
718,1
719,1
720,7
721,3
722,6
723,1
724,2
725,1
726,9
727,9
728,1
729,6
730,3
731,8
732,3
733,8
734,3
735,8
736,4
737,1
738,1
739,3
740,3
741,3
742,7
743,8
744,0
745,9
746,1
747,7
748,9
749,1
750,1
751,4
752,9
753,3
754,3
755,2
756,7
757,2
758,2
759,7
760,6
761,9
762,1
763,3
764,2
765,1
766,3
767,2
768,0
769,6
770,0
771,9
772,1
773,0
774,9
775,4
776,8
777,1
778,4
779,3
780,2
781,8
782,3
783,3
784,0
785,4
786,2
787,0
788,2
789,2
790,7
791,9
792,7
793,0
794,1
795,9
796,2
797,3
798,0
799,7
800,0
801,1
802,6
803,0
804,7
805,1
806,9
807,5
808,5
809,1
810,7
811,0
812,3
813,6
814,8
815,2
816,0
817,8
818,8
819,1
820,2
821,3
822,0
823,2
824,1
825,7
826,3
827,3
828,2
829,1
830,9
831,9
832,2
833,3
834,1
835,5
836,3
837,3
838,5
839,5
840,4
841,1
842,9
843,7
844,1
845,0
846,1
847,1
848,2
849,7
850,4
851,1
852,0
853,2
854,2
855,3
856,2
857,1
858,4
859,4
860,1
861,7
862,3
863,2
864,7
865,1
866,4
867,1
868,2
869,0
870,3
871,3
872,2
873,5
874,3
875,1
876,4
877,0
878,9
879,7
880,3
881,0
882,8
883,1
884,9
885,3
886,2
887,1
888,2
889,3
890,8
891,9
892,1
893,3
894,7
895,6
896,0
897,1
898,9
899,9
900,1
901,9
902,1
903,3
904,3
905,9
906,3
907,3
908,9
909,7
910,9
911,8
912,3
913,6
914,3
915,0
916,2
917,8
918,0
919,0
920,3
921,9
922,4
923,2
924,6
925,6
926,6
927,3
928,1
929,2
930,7
931,8
932,7
933,4
934,0
935,1
936,1
937,1
938,3
939,2
940,9
941,1
942,1
943,0
944,9
945,9
946,2
947,5
948,4
949,0
950,2
951,2
952,4
953,0
954,8
955,7
956,2
957,9
958,5
959,6
960,3
961,2
962,0
963,0
964,4
965,7
966,2
967,5
968,3
969,1
970,9
971,7
972,5
973,7
974,3
975,2
976,7
977,9
978,2
979,8
980,3
981,0
982,8
983,2
984,8
985,2
986,0
987,5
988,9
989,1
990,8
991,9
992,9
993,2
994,3
995,0
996,9
997,5
998,3
999,3
1000,9
1001,3
1002,2
1003,0
1004,6
1005,3
1006,1
1007,2
1008,2
1009,6
1010,3
1011,9
1012,1
1013,8
1014,3
1015,3
1016,7
1017,5
1018,2
1019,2
1020,1
1021,7
1022,3
1023,2
1024,0
1025,3
1026,1
1027,2
1028,1
1029,8
1030,8
1031,0
1032,1
1033,7
1034,7
1035,1
1036,0
1037,1
1038,7
1039,0
1040,3
1041,7
1042,3
1043,2
1044,9
1045,7
1046,2
1047,6
1048,2
1049,9
1050,0
1051,7
1052,1
1053,1
1054,2
1055,8
1056,4
1057,8
1058,3
1059,3
1060,0
1061,4
1062,2
1063,8
1064,9
1065,7
1066,7
1067,5
1068,5
1069,3
1070,3
1071,7
1072,0
1073,3
1074,3
1075,2
1076,9
1077,1
1078,2
1079,1
1080,7
1081,7
1082,2
1083,0
1084,3
1085,1
1086,3
1087,9
1088,3
1089,0
1090,2
1091,3
1092,9
1093,1
1094,9
1095,3
1096,0
1097,8
1098,7
1099,2
1100,7
1101,2
1102,4
1103,0
1104,3
1105,0
1106,4
1107,6
1108,8
1109,2
1110,2
1111,5
1112,9
1113,7
1114,8
1115,3
1116,3
1117,7
1118,7
1119,9
1120,1
1121,7
1122,7
1123,9
1124,2
1125,4
1126,0
1127,5
1128,9
1129,3
1130,0
1131,4
1132,0
1133,2
1134,3
1135,1
1136,7
1137,8
1138,7
1139,6
1140,3
1141,2
1142,2
1143,1
1144,2
1145,9
1146,7
1147,2
1148,7
1149,0
1150,9
1151,8
1152,2
1153,1
1154,8
1155,6
1156,8
1157,1
1158,0
1159,1
1160,3
1161,2
1162,2
1163,2
1164,4
1165,7
1166,7
1167,4
1168,1
1169,3
1170,8
1171,2
1172,2
1173,1
1174,1
1175,9
1176,1
1177,4
1178,1
1179,9
1180,2
1181,6
1182,2
1183,9
1184,3
1185,9
1186,2
1187,7
1188,0
1189,7
1190,7
1191,7
1192,2
1193,2
1194,9
1195,1
1196,5
1197,2
1198,2
1199,6
1200,2
1201,7
1202,0
1203,3
1204,8
1205,3
1206,4
1207,7
1208,0
1209,7
1210,1
1211,2
1212,2
1213,1
1214,2
1215,1
1216,0
1217,5
1218,1
1219,1
1220,1
1221,7
1222,7
1223,9
1224,0
1225,8
1226,0
1227,0
1228,1
1229,7
1230,4
1231,7
1232,9
1233,7
1234,4
1235,3
1236,7
1237,0
1238,2
1239,1
1240,1
1241,3
1242,8
1243,4
1244,9
1245,7
1246,2
1247,7
1248,7
1249,2
1250,2
1251,0
1252,2
1253,8
1254,1
1255,7
1256,2
1257,0
1258,4
1259,7
1260,9
1261,1
1262,3
1263,9
1264,1
1265,1
1266,1
1267,2
1268,1
1269,0
1270,2
1271,1
1272,9
1273,2
1274,9
1275,3
1276,2
1277,2
1278,0
1279,0
1280,9
1281,3
1282,0
1283,1
1284,1
1285,9
1286,8
1287,1
1288,2
1289,0
1290,9
1291,2
1292,9
1293,1
1294,7
1295,3
1296,8
1297,6
1298,8
1299,2
1300,2
1301,1
1302,7
1303,2
1304,5
1305,8
1306,2
1307,8
1308,3
1309,1
1310,3
1311,7
1312,5
1313,7
1314,0
1315,1
1316,3
1317,1
1318,2
1319,1
1320,4
1321,1
1322,1
1323,3
1324,1
1325,3
1326,1
1327,0
1328,2
1329,2
1330,1
1331,2
1332,3
1333,0
1334,1
1335,3
1336,2
1337,0
1338,1
1339,8
1340,9
1341,0
1342,2
1343,0
1344,5
1345,0
1346,7
1347,2
1348,8
1349,7
1350,7
1351,7
1352,3
1353,0
1354,2
1355,1
1356,0
1357,0
1358,1
1359,3
1360,2
1361,1
1362,7
1363,3
1364,7
1365,2
1366,9
1367,2
1368,2
1369,3
1370,3
1371,3
1372,5
1373,9
1374,7
1375,7
1376,9
1377,3
1378,3
1379,7
1380,8
1381,1
1382,1
1383,7
1384,6
1385,1
1386,6
1387,1
1388,1
1389,2
1390,4
1391,0
1392,6
1393,7
1394,6
1395,7
1396,8
1397,2
1398,3
1399,8
1400,1
1401,0
1402,9
1403,4
1404,2
1405,0
1406,8
1407,0
1408,3
1409,2
1410,8
1411,1
1412,4
1413,3
1414,1
1415,5
1416,2
1417,9
1418,2
1419,0
1420,3
1421,0
1422,4
1423,3
1424,8
1425,7
1426,5
1427,8
1428,0
1429,0
1430,0
1431,2
1432,5
1433,0
1434,0
1435,3
1436,7
1437,7
1438,7
1439,2
1440,3
1441,3
1442,3
1443,3
1444,2
1445,3
1446,8
1447,2
1448,5
1449,1
1450,2
1451,3
1452,1
1453,2
1454,0
1455,3
1456,1
1457,8
1458,7
1459,1
1460,0
1461,2
1462,2
1463,3
1464,9
1465,0
1466,2
1467,8
1468,1
1469,8
1470,0
1471,0
1472,2
1473,3
1474,2
1475,8
1476,8
1477,8
1478,9
1479,1
1480,3
1481,1
1482,7
1483,2
1484,0
1485,3
1486,3
1487,1
1488,3
1489,2
1490,1
1491,9
1492,2
1493,1
1494,3
1495,7
1496,5
1497,1
1498,7
1499,5
1500,7
1501,8
1502,8
1503,3
1504,8
1505,0
1506,1
1507,7
1508,7
1509,2
1510,7
1511,8
1512,5
1513,1
1514,2
1515,7
1516,5
1517,2
1518,2
1519,7
1520,2
1521,7
1522,0
1523,1
1524,9
1525,0
1526,3
1527,1
1528,0
1529,3
1530,2
1531,3
1532,0
1533,7
1534,5
1535,8
1536,0
1537,2
1538,0
1539,1
1540,1
1541,8
1542,4
1543,1
1544,7
1545,8
1546,3
1547,2
1548,5
1549,3
1550,3
1551,8
1552,9
1553,1
1554,5
1555,4
1556,4
1557,2
1558,0
1559,0
1560,7
1561,1
1562,1
1563,9
1564,3
1565,1
1566,0
1567,7
1568,2
1569,0
1570,2
1571,2
1572,3
1573,2
1574,9
1575,1
1576,2
1577,4
1578,2
1579,7
1580,1
1581,0
1582,3
1583,1
1584,9
1585,5
1586,3
1587,2
1588,8
1589,2
1590,5
1591,7
1592,3
1593,1
1594,3
1595,4
1596,8
1597,0
1598,1
1599,1
1600,3
1601,7
1602,3
1603,1
1604,7
1605,1
1606,1
1607,0
1608,9
1609,7
1610,2
1611,1
1612,9
1613,0
1614,2
1615,3
1616,1
1617,1
1618,4
1619,3
1620,2
1621,8
1622,1
1623,0
1624,3
1625,3
1626,1
1627,3
1628,4
1629,7
1630,9
1631,4
1632,0
1633,2
1634,0
1635,7
1636,7
1637,1
1638,2
1639,2
1640,7
1641,4
1642,4
1643,2
1644,1
1645,5
1646,2
1647,0
1648,7
1649,1
1650,8
1651,8
1652,2
1653,2
1654,3
1655,6
1656,7
1657,3
1658,8
1659,9
1660,1
1661,2
1662,5
1663,9
1664,3
1665,0
1666,6
1667,7
1668,8
1669,7
1670,3
1671,8
1672,7
1673,2
1674,3
1675,7
1676,8
1677,0
1678,7
1679,2
1680,7
1681,5
1682,9
1683,1
1684,4
1685,0
1686,8
1687,8
1688,1
1689,3
1690,3
1691,3
1692,3
1693,1
1694,1
1695,3
1696,8
1697,3
1698,0
1699,4
1700,2
1701,9
1702,9
1703,5
1704,3
1705,0
1706,3
1707,2
1708,3
1709,7
1710,9
1711,0
1712,9
1713,1
1714,1
1715,7
1716,8
1717,1
1718,4
1719,1
1720,1
1721,9
1722,3
1723,1
1724,9
1725,7
1726,7
1727,1
1728,7
1729,1
1730,3
1731,3
1732,8
1733,1
1734,9
1735,9
1736,6
1737,0
1738,4
1739,3
1740,0
1741,0
1742,3
1743,2
1744,3
1745,9
1746,1
1747,2
1748,8
1749,2
1750,2
1751,9
1752,0
1753,2
1754,2
1755,8
1756,1
1757,6
1758,1
1759,1
1760,4
1761,3
1762,4
1763,2
1764,1
1765,2
1766,8
1767,1
1768,0
1769,0
1770,5
1771,2
1772,3
1773,0
1774,7
1775,0
1776,2
1777,3
1778,8
1779,6
1780,2
1781,2
1782,0
1783,9
1784,3
1785,2
1786,3
1787,2
1788,3
1789,6
1790,3
1791,0
1792,2
1793,4
1794,0
1795,9
1796,7
1797,0
1798,6
1799,8
1800,7
1801,2
1802,6
1803,8
1804,2
1805,7
1806,2
1807,1
1808,2
1809,2
1810,8
1811,4
1812,3
1813,0
1814,3
1815,0
1816,0
1817,9
1818,7
1819,2
1820,3
1821,1
1822,8
1823,2
1824,3
1825,7
1826,7
1827,7
1828,3
1829,2
1830,8
1831,2
1832,2
1833,5
1834,2
1835,7
1836,2
1837,7
1838,4
1839,1
1840,5
1841,7
1842,1
1843,1
1844,7
1845,9
1846,2
1847,3
1848,3
1849,5
1850,0
1851,3
1852,1
1853,2
1854,1
1855,7
1856,3
1857,2
1858,8
1859,2
1860,1
1861,9
1862,0
1863,0
1864,3
1865,1
1866,7
1867,7
1868,2
1869,2
1870,9
1871,1
1872,8
1873,1
1874,7
1875,6
1876,2
1877,3
1878,0
1879,4
1880,1
1881,2
1882,7
1883,2
1884,3
1885,0
1886,7
1887,6
1888,3
1889,3
1890,2
1891,3
1892,1
1893,2
1894,4
1895,7
1896,7
1897,0
1898,0
1899,2
1900,2
1901,0
1902,3
1903,1
1904,1
1905,2
1906,7
1907,9
1908,3
1909,3
1910,1
1911,2
1912,2
1913,3
1914,3
1915,2
1916,3
1917,0
1918,2
1919,2
1920,1
1921,7
1922,7
1923,7
1924,0
1925,3
1926,2
1927,0
1928,7
1929,6
1930,3
1931,0
1932,9
1933,0
1934,1
1935,1
1936,3
1937,3
1938,7
1939,9
1940,0
1941,3
1942,4
1943,0
1944,0
1945,8
1946,7
1947,5
1948,9
1949,1
1950,8
1951,8
1952,0
1953,1
1954,0
1955,3
1956,0
1957,8
1958,1
1959,2
1960,6
1961,2
1962,7
1963,7
1964,3
1965,6
1966,1
1967,2
1968,0
1969,1
1970,4
1971,7
1972,4
1973,2
1974,0
1975,9
1976,7
1977,3
1978,8
1979,9
1980,2
1981,1
1982,0
1983,1
1984,8
1985,1
1986,8
1987,1
1988,7
1989,0
1990,1
1991,3
1992,1
1993,2
1994,1
1995,1
1996,5
1997,1
1998,0
1999,2
2000,3
2001,6
2002,3
2003,0
2004,8
2005,2
2006,0
2007,3
2008,3
2009,7
2010,0
2011,9
2012,0
2013,1
2014,1
2015,8
2016,2
2017,4
2018,7
2019,3
2020,1
2021,0
2022,1
2023,8
2024,2
2025,0
2026,3
2027,0
2028,3
2029,7
2030,3
2031,4
2032,5
2033,2
2034,0
2035,6
2036,7
2037,5
2038,9
2039,2
2040,2
2041,1
2042,1
2043,2
2044,2
2045,0
2046,3
2047,0
2048,3
2049,5
2050,4
2051,6
2052,9
2053,1
2054,7
2055,8
2056,2
2057,1
2058,7
2059,4
2060,3
2061,1
2062,3
2063,0
2064,3
2065,1
2066,1
2067,8
2068,7
2069,4
2070,0
2071,2
2072,3
2073,7
2074,7
2075,1
2076,1
2077,8
2078,9
2079,7
2080,7
2081,4
2082,7
2083,2
2084,2
2085,3
2086,5
2087,2
2088,7
2089,1
2090,3
2091,2
2092,9
2093,7
2094,7
2095,0
2096,0
2097,8
2098,7
2099,3
2100,2
2101,3
2102,1
2103,9
2104,1
2105,2
2106,1
2107,1
2108,3
2109,5
2110,2
2111,3
2112,0
2113,1
2114,3
2115,0
2116,4
2117,7
2118,4
2119,8
2120,0
2121,0
2122,0
2123,4
2124,8
2125,0
2126,3
2127,0
2128,6
2129,6
2130,7
2131,2
2132,3
2133,3
2134,2
2135,0
2136,2
2137,3
2138,1
2139,1
2140,1
2141,2
2142,3
2143,8
2144,3
2145,9
2146,1
2147,2
2148,0
2149,1
2150,0
2151,1
2152,2
2153,1
2154,9
2155,9
2156,2
2157,2
2158,3
2159,3
2160,9
2161,4
2162,7
2163,3
2164,0
2165,2
2166,2
2167,3
2168,2
2169,0
2170,0
2171,3
2172,0
2173,9
2174,7
2175,1
2176,4
2177,9
2178,2
2179,1
2180,9
2181,0
2182,1
2183,2
2184,3
2185,9
2186,1
2187,4
2188,1
2189,1
2190,2
2191,2
2192,1
2193,3
2194,1
2195,2
2196,0
2197,2
2198,8
2199,9
2200,7
2201,0
2202,4
2203,2
2204,9
2205,1
2206,3
2207,1
2208,2
2209,3
2210,4
2211,7
2212,3
2213,2
2214,9
2215,4
2216,8
2217,3
2218,2
2219,3
2220,2
2221,1
2222,3
2223,9
2224,6
2225,2
2226,1
2227,1
2228,4
2229,5
2230,2
2231,8
2232,7
2233,3
2234,2
2235,2
2236,7
2237,8
2238,7
2239,3
2240,5
2241,2
2242,1
2243,8
2244,2
2245,2
2246,8
2247,0
2248,9
2249,4
2250,9
2251,3
2252,0
2253,1
2254,6
2255,3
2256,2
2257,5
2258,7
2259,2
2260,1
2261,3
2262,0
2263,0
2264,7
2265,0
2266,0
2267,2
2268,8
2269,5
2270,9
2271,3
2272,2
2273,8
2274,4
2275,6
2276,9
2277,1
2278,0
2279,9
2280,8
2281,8
2282,7
2283,3
2284,3
2285,3
2286,3
2287,2
2288,0
2289,0
2290,4
2291,5
2292,1
2293,3
2294,0
2295,3
2296,3
2297,7
2298,9
2299,3
2300,0
2301,5
2302,6
2303,8
2304,1
2305,2
2306,2
2307,2
2308,5
2309,8
2310,2
2311,4
2312,8
2313,0
2314,1
2315,8
2316,9
2317,5
2318,2
2319,7
2320,1
2321,0
2322,2
2323,7
2324,7
2325,7
2326,1
2327,1
2328,1
2329,1
2330,2
2331,8
2332,7
2333,0
2334,3
2335,1
2336,2
2337,5
2338,7
2339,4
2340,7
2341,3
2342,8
2343,4
2344,1
2345,9
2346,8
2347,9
2348,3
2349,3
2350,2
2351,3
2352,7
2353,1
2354,2
2355,2
2356,3
2357,1
2358,3
2359,3
2360,8
2361,1
2362,2
2363,1
2364,0
2365,7
2366,9
2367,1
2368,0
2369,2
2370,7
2371,1
2372,2
2373,0
2374,0
2375,2
2376,8
2377,0
2378,1
2379,7
2380,2
2381,3
2382,2
2383,6
2384,4
2385,2
2386,2
2387,1
2388,4
2389,1
2390,1
2391,6
2392,5
2393,8
2394,3
2395,1
2396,7
2397,4
2398,2
2399,0
2400,3
2401,7
2402,2
2403,4
2404,9
2405,1
2406,7
2407,3
2408,5
2409,0
2410,4
2411,5
2412,4
2413,8
2414,7
2415,1
2416,1
2417,8
2418,1
2419,2
2420,0
2421,8
2422,9
2423,9
2424,3
2425,0
2426,8
2427,3
2428,1
2429,9
2430,0
2431,7
2432,0
2433,4
2434,3
2435,1
2436,0
2437,0
2438,0
2439,7
2440,6
2441,2
2442,1
2443,3
2444,1
2445,2
2446,3
2447,5
2448,3
2449,1
2450,0
2451,5
2452,7
2453,7
2454,3
2455,7
2456,0
2457,8
2458,1
2459,3
2460,7
2461,2
2462,1
2463,5
2464,4
2465,1
2466,3
2467,9
2468,9
2469,3
2470,9
2471,0
2472,3
2473,3
2474,3
2475,9
2476,8
2477,8
2478,2
2479,3
2480,6
2481,1
2482,0
2483,3
2484,8
2485,0
2486,5
2487,1
2488,2
2489,6
2490,7
2491,4
2492,0
2493,8
2494,1
2495,7
2496,7
2497,2
2498,7
2499,3
2500,3
2501,8
2502,2
2503,4
2504,0
2505,7
2506,2
2507,1
2508,7
2509,3
2510,0
2511,7
2512,4
2513,2
2514,7
2515,2
2516,3
2517,0
2518,7
2519,0
2520,6
2521,9
2522,1
2523,2
2524,7
2525,1
2526,2
2527,7
2528,6
2529,8
2530,1
2531,1
2532,3
2533,4
2534,1
2535,9
2536,9
2537,1
2538,9
2539,0
2540,9
2541,6
2542,0
2543,0
2544,8
2545,3
2546,2
2547,2
2548,4
2549,7
2550,1
2551,7
2552,0
2553,1
2554,4
2555,0
2556,2
2557,7
2558,4
2559,2
2560,2
2561,7
2562,0
2563,2
2564,8
2565,7
2566,9
2567,9
2568,0
2569,3
2570,7
2571,3
2572,7
2573,2
2574,4
2575,9
2576,2
2577,8
2578,8
2579,2
2580,1
2581,0
2582,5
2583,2
2584,3
2585,1
2586,1
2587,9
2588,0
2589,9
2590,9
2591,1
2592,2
2593,0
2594,3
2595,8
2596,8
2597,9
2598,0
2599,9
2600,3
2601,1
2602,1
2603,2
2604,7
2605,3
2606,8
2607,7
2608,2
2609,0
2610,8
2611,7
2612,7
2613,6
2614,3
2615,3
2616,2
2617,2
2618,7
2619,2
2620,9
2621,1
2622,2
2623,8
2624,1
2625,0
2626,0
2627,2
2628,9
2629,7
2630,9
2631,1
2632,2
2633,3
2634,2
2635,9
2636,1
2637,8
2638,1
2639,5
2640,9
2641,8
2642,9
2643,6
2644,2
2645,4
2646,7
2647,7
2648,3
2649,1
2650,1
2651,8
2652,3
2653,7
2654,1
2655,7
2656,0
2657,2
2658,0
2659,2
2660,2
2661,1
2662,2
2663,8
2664,1
2665,3
2666,1
2667,0
2668,6
2669,7
2670,4
2671,9
2672,3
2673,1
2674,4
2675,1
2676,7
2677,4
2678,7
2679,2
2680,0
2681,3
2682,9
2683,1
2684,3
2685,3
2686,8
2687,2
2688,2
2689,0
2690,9
2691,3
2692,3
2693,9
2694,1
2695,7
2696,7
2697,2
2698,2
2699,7
2700,8
2701,7
2702,7
2703,8
2704,1
2705,2
2706,8
2707,3
2708,3
2709,2
2710,3
2711,7
2712,8
2713,5
2714,3
2715,7
2716,2
2717,2
2718,4
2719,2
2720,0
2721,5
2722,9
2723,0
2724,8
2725,7
2726,7
2727,3
2728,3
2729,8
2730,8
2731,1
2732,7
2733,2
2734,3
2735,7
2736,3
2737,2
2738,9
2739,1
2740,5
2741,1
2742,8
2743,8
2744,3
2745,2
2746,7
2747,8
2748,4
2749,3
2750,3
2751,1
2752,7
2753,7
2754,8
2755,5
2756,1
2757,9
2758,7
2759,8
2760,3
2761,3
2762,7
2763,2
2764,2
2765,1
2766,7
2767,8
2768,4
2769,2
2770,2
2771,2
2772,7
2773,7
2774,1
2775,8
2776,0
2777,3
2778,3
2779,2
2780,7
2781,2
2782,9
2783,9
2784,2
2785,3
2786,0
2787,8
2788,2
2789,9
2790,9
2791,9
2792,3
2793,3
2794,2
2795,2
2796,0
2797,2
2798,0
2799,1
2800,0
2801,7
2802,1
2803,3
2804,3
2805,3
2806,2
2807,7
2808,1
2809,1
2810,3
2811,8
2812,4
2813,3
2814,2
2815,0
2816,2
2817,2
2818,2
2819,1
2820,4
2821,2
2822,4
2823,6
2824,4
2825,9
2826,9
2827,2
2828,1
2829,1
2830,4
2831,8
2832,0
2833,3
2834,7
2835,8
2836,9
2837,7
2838,1
2839,3
2840,3
2841,7
2842,0
2843,7
2844,7
2845,9
2846,2
2847,2
2848,4
2849,2
2850,9
2851,0
2852,0
2853,4
2854,4
2855,0
2856,1
2857,7
2858,3
2859,7
2860,5
2861,2
2862,2
2863,2
2864,7
2865,1
2866,1
2867,1
2868,2
2869,7
2870,9
2871,9
2872,9
2873,1
2874,5
2875,0
2876,5
2877,5
2878,7
2879,0
2880,7
2881,8
2882,8
2883,3
2884,9
2885,4
2886,1
2887,7
2888,0
2889,1
2890,7
2891,1
2892,0
2893,4
2894,9
2895,0
2896,2
2897,0
2898,1
2899,7
2900,1
2901,4
2902,0
2903,3
2904,2
2905,1
2906,2
2907,0
2908,2
2909,8
2910,4
2911,3
2912,3
2913,8
2914,8
2915,4
2916,0
2917,2
2918,2
2919,0
2920,0
2921,6
2922,8
2923,7
2924,2
2925,7
2926,4
2927,9
2928,1
2929,3
2930,3
2931,3
2932,0
2933,7
2934,2
2935,2
2936,3
2937,4
2938,2
2939,3
2940,1
2941,9
2942,3
2943,0
2944,0
2945,0
2946,3
2947,3
2948,3
2949,0
2950,0
2951,4
2952,1
2953,2
2954,3
2955,1
2956,2
2957,9
2958,2
2959,9
2960,0
2961,5
2962,0
2963,0
2964,7
2965,7
2966,1
2967,6
2968,1
2969,0
2970,4
2971,1
2972,8
2973,9
2974,3
2975,3
2976,8
2977,1
2978,0
2979,0
2980,4
2981,0
2982,9
2983,9
2984,9
2985,5
2986,8
2987,2
2988,6
2989,0
2990,9
2991,3
2992,6
2993,2
2994,7
2995,0
2996,0
